Transaction_ID,Investor_ID,Date,Fund_ID,Fund_Name,SIP_Amount,NAV,Units_Allocated
TXN005941,INV0496,2025-01-01,F004,UTI Nifty 50 Index Fund,15000,62.11,241.507
TXN005942,INV0496,2025-02-01,F004,UTI Nifty 50 Index Fund,15000,107.35,139.7299
TXN005943,INV0496,2025-03-01,F004,UTI Nifty 50 Index Fund,15000,110.44,135.8204
TXN005944,INV0496,2025-04-01,F004,UTI Nifty 50 Index Fund,15000,132.35,113.3359
TXN005945,INV0496,2025-05-01,F004,UTI Nifty 50 Index Fund,15000,153.37,97.8027
TXN005946,INV0496,2025-06-01,F004,UTI Nifty 50 Index Fund,15000,65.25,229.8851
TXN005947,INV0496,2025-07-01,F004,UTI Nifty 50 Index Fund,15000,47.6,315.1261
TXN005948,INV0496,2025-08-01,F004,UTI Nifty 50 Index Fund,15000,141.75,105.8201
TXN005949,INV0496,2025-09-01,F004,UTI Nifty 50 Index Fund,15000,88.12,170.2224
TXN005950,INV0496,2025-10-01,F004,UTI Nifty 50 Index Fund,15000,102.11,146.9004
TXN005951,INV0496,2025-11-01,F004,UTI Nifty 50 Index Fund,15000,138.36,108.4128
TXN005952,INV0496,2025-12-01,F004,UTI Nifty 50 Index Fund,15000,105.27,142.4907
TXN005953,INV0497,2025-01-01,F002,Parag Parikh Flexi Cap Fund,7500,145.09,51.6921
TXN005954,INV0497,2025-02-01,F002,Parag Parikh Flexi Cap Fund,7500,70.77,105.9771
TXN005955,INV0497,2025-03-01,F002,Parag Parikh Flexi Cap Fund,7500,74.39,100.82
TXN005956,INV0497,2025-04-01,F002,Parag Parikh Flexi Cap Fund,7500,164.81,45.5069
TXN005957,INV0497,2025-05-01,F002,Parag Parikh Flexi Cap Fund,7500,43.75,171.4286
TXN005958,INV0497,2025-06-01,F002,Parag Parikh Flexi Cap Fund,7500,85.48,87.7398
TXN005959,INV0497,2025-07-01,F002,Parag Parikh Flexi Cap Fund,7500,65.62,114.2944
TXN005960,INV0497,2025-08-01,F002,Parag Parikh Flexi Cap Fund,7500,132.35,56.6679
TXN005961,INV0497,2025-09-01,F002,Parag Parikh Flexi Cap Fund,7500,54.87,136.6867
TXN005962,INV0497,2025-10-01,F002,Parag Parikh Flexi Cap Fund,7500,55.14,136.0174
TXN005963,INV0497,2025-11-01,F002,Parag Parikh Flexi Cap Fund,7500,76.13,98.5157
TXN005964,INV0497,2025-12-01,F002,Parag Parikh Flexi Cap Fund,7500,51.06,146.886
TXN005965,INV0498,2025-01-01,F004,UTI Nifty 50 Index Fund,1000,68.96,14.5012
TXN005966,INV0498,2025-02-01,F004,UTI Nifty 50 Index Fund,1000,159.74,6.2602
TXN005967,INV0498,2025-03-01,F004,UTI Nifty 50 Index Fund,1000,102.95,9.7135
TXN005968,INV0498,2025-04-01,F004,UTI Nifty 50 Index Fund,1000,176.26,5.6734
TXN005969,INV0498,2025-05-01,F004,UTI Nifty 50 Index Fund,1000,64.35,15.54
TXN005970,INV0498,2025-06-01,F004,UTI Nifty 50 Index Fund,1000,95.28,10.4954
TXN005971,INV0498,2025-07-01,F004,UTI Nifty 50 Index Fund,1000,138.35,7.228
TXN005972,INV0498,2025-08-01,F004,UTI Nifty 50 Index Fund,1000,166.6,6.0024
TXN005973,INV0498,2025-09-01,F004,UTI Nifty 50 Index Fund,1000,102.79,9.7286
TXN005974,INV0498,2025-10-01,F004,UTI Nifty 50 Index Fund,1000,40.18,24.888
TXN005975,INV0498,2025-11-01,F004,UTI Nifty 50 Index Fund,1000,170.86,5.8527
TXN005976,INV0498,2025-12-01,F004,UTI Nifty 50 Index Fund,1000,106.24,9.4127
TXN005977,INV0499,2025-01-01,F003,Nippon India Small Cap Fund,7500,64.27,116.6952
TXN005978,INV0499,2025-02-01,F003,Nippon India Small Cap Fund,7500,131.99,56.8225
TXN005979,INV0499,2025-03-01,F003,Nippon India Small Cap Fund,7500,93.96,79.8212
TXN005980,INV0499,2025-04-01,F003,Nippon India Small Cap Fund,7500,128.07,58.5617
TXN005981,INV0499,2025-05-01,F003,Nippon India Small Cap Fund,7500,114.77,65.3481
TXN005982,INV0499,2025-06-01,F003,Nippon India Small Cap Fund,7500,62.74,119.541
TXN005983,INV0499,2025-07-01,F003,Nippon India Small Cap Fund,7500,149.44,50.1874
TXN005984,INV0499,2025-08-01,F003,Nippon India Small Cap Fund,7500,134.91,55.5926
TXN005985,INV0499,2025-09-01,F003,Nippon India Small Cap Fund,7500,47.0,159.5745
TXN005986,INV0499,2025-10-01,F003,Nippon India Small Cap Fund,7500,106.0,70.7547
TXN005987,INV0499,2025-11-01,F003,Nippon India Small Cap Fund,7500,113.17,66.272
TXN005988,INV0499,2025-12-01,F003,Nippon India Small Cap Fund,7500,161.97,46.3049
TXN005989,INV0500,2025-01-01,F003,Nippon India Small Cap Fund,3000,146.7,20.4499
TXN005990,INV0500,2025-02-01,F003,Nippon India Small Cap Fund,3000,88.35,33.9559
TXN005991,INV0500,2025-03-01,F003,Nippon India Small Cap Fund,3000,94.66,31.6924
TXN005992,INV0500,2025-04-01,F003,Nippon India Small Cap Fund,3000,63.78,47.0367
TXN005993,INV0500,2025-05-01,F003,Nippon India Small Cap Fund,3000,45.17,66.4158
TXN005994,INV0500,2025-06-01,F003,Nippon India Small Cap Fund,3000,161.78,18.5437
TXN005995,INV0500,2025-07-01,F003,Nippon India Small Cap Fund,3000,145.3,20.6469
TXN005996,INV0500,2025-08-01,F003,Nippon India Small Cap Fund,3000,59.92,50.0668
TXN005997,INV0500,2025-09-01,F003,Nippon India Small Cap Fund,3000,97.26,30.8452
TXN005998,INV0500,2025-10-01,F003,Nippon India Small Cap Fund,3000,176.78,16.9702
TXN005999,INV0500,2025-11-01,F003,Nippon India Small Cap Fund,3000,41.75,71.8563
TXN006000,INV0500,2025-12-01,F003,Nippon India Small Cap Fund,3000,175.29,17.1145
TXN006001,INV0501,2025-01-01,F003,Nippon India Small Cap Fund,20000,72.8,274.7253
TXN006002,INV0501,2025-02-01,F003,Nippon India Small Cap Fund,20000,50.29,397.6934
TXN006003,INV0501,2025-03-01,F003,Nippon India Small Cap Fund,20000,130.0,153.8462
TXN006004,INV0501,2025-04-01,F003,Nippon India Small Cap Fund,20000,77.27,258.8327
TXN006005,INV0501,2025-05-01,F003,Nippon India Small Cap Fund,20000,40.59,492.7322
TXN006006,INV0501,2025-06-01,F003,Nippon India Small Cap Fund,20000,124.85,160.1922
TXN006007,INV0501,2025-07-01,F003,Nippon India Small Cap Fund,20000,62.17,321.6986
TXN006008,INV0501,2025-08-01,F003,Nippon India Small Cap Fund,20000,46.84,426.9855
TXN006009,INV0501,2025-09-01,F003,Nippon India Small Cap Fund,20000,49.2,406.5041
TXN006010,INV0501,2025-10-01,F003,Nippon India Small Cap Fund,20000,64.92,308.0715
TXN006011,INV0501,2025-11-01,F003,Nippon India Small Cap Fund,20000,154.57,129.3912
TXN006012,INV0501,2025-12-01,F003,Nippon India Small Cap Fund,20000,112.91,177.1322
TXN006013,INV0502,2025-01-01,F001,SBI Bluechip Fund,20000,64.46,310.2699
TXN006014,INV0502,2025-02-01,F001,SBI Bluechip Fund,20000,146.87,136.1748
TXN006015,INV0502,2025-03-01,F001,SBI Bluechip Fund,20000,46.09,433.9336
TXN006016,INV0502,2025-04-01,F001,SBI Bluechip Fund,20000,129.26,154.7269
TXN006017,INV0502,2025-05-01,F001,SBI Bluechip Fund,20000,157.5,126.9841
TXN006018,INV0502,2025-06-01,F001,SBI Bluechip Fund,20000,107.64,185.8045
TXN006019,INV0502,2025-07-01,F001,SBI Bluechip Fund,20000,81.67,244.888
TXN006020,INV0502,2025-08-01,F001,SBI Bluechip Fund,20000,113.06,176.8972
TXN006021,INV0502,2025-09-01,F001,SBI Bluechip Fund,20000,56.76,352.3608
TXN006022,INV0502,2025-10-01,F001,SBI Bluechip Fund,20000,67.15,297.8407
TXN006023,INV0502,2025-11-01,F001,SBI Bluechip Fund,20000,128.78,155.3036
TXN006024,INV0502,2025-12-01,F001,SBI Bluechip Fund,20000,102.82,194.5147
TXN006025,INV0503,2025-01-01,F003,Nippon India Small Cap Fund,20000,149.72,133.5827
TXN006026,INV0503,2025-02-01,F003,Nippon India Small Cap Fund,20000,95.3,209.8636
TXN006027,INV0503,2025-03-01,F003,Nippon India Small Cap Fund,20000,161.31,123.9849
TXN006028,INV0503,2025-04-01,F003,Nippon India Small Cap Fund,20000,60.64,329.8153
TXN006029,INV0503,2025-05-01,F003,Nippon India Small Cap Fund,20000,124.33,160.8622
TXN006030,INV0503,2025-06-01,F003,Nippon India Small Cap Fund,20000,107.78,185.5632
TXN006031,INV0503,2025-07-01,F003,Nippon India Small Cap Fund,20000,139.36,143.5132
TXN006032,INV0503,2025-08-01,F003,Nippon India Small Cap Fund,20000,122.48,163.292
TXN006033,INV0503,2025-09-01,F003,Nippon India Small Cap Fund,20000,50.93,392.6959
TXN006034,INV0503,2025-10-01,F003,Nippon India Small Cap Fund,20000,102.59,194.9508
TXN006035,INV0503,2025-11-01,F003,Nippon India Small Cap Fund,20000,59.68,335.1206
TXN006036,INV0503,2025-12-01,F003,Nippon India Small Cap Fund,20000,113.49,176.227
TXN006037,INV0504,2025-01-01,F004,UTI Nifty 50 Index Fund,20000,47.24,423.37
TXN006038,INV0504,2025-02-01,F004,UTI Nifty 50 Index Fund,20000,123.91,161.4075
TXN006039,INV0504,2025-03-01,F004,UTI Nifty 50 Index Fund,20000,102.23,195.6373
TXN006040,INV0504,2025-04-01,F004,UTI Nifty 50 Index Fund,20000,65.29,306.3256
TXN006041,INV0504,2025-05-01,F004,UTI Nifty 50 Index Fund,20000,78.79,253.8393
TXN006042,INV0504,2025-06-01,F004,UTI Nifty 50 Index Fund,20000,62.61,319.4378
TXN006043,INV0504,2025-07-01,F004,UTI Nifty 50 Index Fund,20000,122.8,162.8664
TXN006044,INV0504,2025-08-01,F004,UTI Nifty 50 Index Fund,20000,94.82,210.926
TXN006045,INV0504,2025-09-01,F004,UTI Nifty 50 Index Fund,20000,97.89,204.311
TXN006046,INV0504,2025-10-01,F004,UTI Nifty 50 Index Fund,20000,132.27,151.2059
TXN006047,INV0504,2025-11-01,F004,UTI Nifty 50 Index Fund,20000,158.6,126.1034
TXN006048,INV0504,2025-12-01,F004,UTI Nifty 50 Index Fund,20000,165.93,120.5328
TXN006049,INV0505,2025-01-01,F005,HDFC Mid-Cap Opportunities,15000,146.33,102.508
TXN006050,INV0505,2025-02-01,F005,HDFC Mid-Cap Opportunities,15000,103.1,145.4898
TXN006051,INV0505,2025-03-01,F005,HDFC Mid-Cap Opportunities,15000,69.08,217.1395
TXN006052,INV0505,2025-04-01,F005,HDFC Mid-Cap Opportunities,15000,63.58,235.9232
TXN006053,INV0505,2025-05-01,F005,HDFC Mid-Cap Opportunities,15000,82.07,182.7708
TXN006054,INV0505,2025-06-01,F005,HDFC Mid-Cap Opportunities,15000,138.53,108.2798
TXN006055,INV0505,2025-07-01,F005,HDFC Mid-Cap Opportunities,15000,178.85,83.8692
TXN006056,INV0505,2025-08-01,F005,HDFC Mid-Cap Opportunities,15000,82.93,180.8754
TXN006057,INV0505,2025-09-01,F005,HDFC Mid-Cap Opportunities,15000,53.54,280.1644
TXN006058,INV0505,2025-10-01,F005,HDFC Mid-Cap Opportunities,15000,44.78,334.971
TXN006059,INV0505,2025-11-01,F005,HDFC Mid-Cap Opportunities,15000,105.57,142.0858
TXN006060,INV0505,2025-12-01,F005,HDFC Mid-Cap Opportunities,15000,126.58,118.5021
TXN006061,INV0506,2025-01-01,F003,Nippon India Small Cap Fund,5000,111.45,44.8632
TXN006062,INV0506,2025-02-01,F003,Nippon India Small Cap Fund,5000,173.56,28.8085
TXN006063,INV0506,2025-03-01,F003,Nippon India Small Cap Fund,5000,113.1,44.2087
TXN006064,INV0506,2025-04-01,F003,Nippon India Small Cap Fund,5000,159.36,31.3755
TXN006065,INV0506,2025-05-01,F003,Nippon India Small Cap Fund,5000,107.04,46.7115
TXN006066,INV0506,2025-06-01,F003,Nippon India Small Cap Fund,5000,54.55,91.659
TXN006067,INV0506,2025-07-01,F003,Nippon India Small Cap Fund,5000,149.02,33.5525
TXN006068,INV0506,2025-08-01,F003,Nippon India Small Cap Fund,5000,46.14,108.3658
TXN006069,INV0506,2025-09-01,F003,Nippon India Small Cap Fund,5000,160.87,31.081
TXN006070,INV0506,2025-10-01,F003,Nippon India Small Cap Fund,5000,45.48,109.9384
TXN006071,INV0506,2025-11-01,F003,Nippon India Small Cap Fund,5000,142.08,35.1914
TXN006072,INV0506,2025-12-01,F003,Nippon India Small Cap Fund,5000,52.84,94.6253
TXN006073,INV0507,2025-01-01,F002,Parag Parikh Flexi Cap Fund,3000,159.18,18.8466
TXN006074,INV0507,2025-02-01,F002,Parag Parikh Flexi Cap Fund,3000,53.49,56.0852
TXN006075,INV0507,2025-03-01,F002,Parag Parikh Flexi Cap Fund,3000,78.61,38.1631
TXN006076,INV0507,2025-04-01,F002,Parag Parikh Flexi Cap Fund,3000,155.41,19.3038
TXN006077,INV0507,2025-05-01,F002,Parag Parikh Flexi Cap Fund,3000,61.9,48.4653
TXN006078,INV0507,2025-06-01,F002,Parag Parikh Flexi Cap Fund,3000,141.97,21.1312
TXN006079,INV0507,2025-07-01,F002,Parag Parikh Flexi Cap Fund,3000,106.34,28.2114
TXN006080,INV0507,2025-08-01,F002,Parag Parikh Flexi Cap Fund,3000,75.22,39.883
TXN006081,INV0507,2025-09-01,F002,Parag Parikh Flexi Cap Fund,3000,167.41,17.9201
TXN006082,INV0507,2025-10-01,F002,Parag Parikh Flexi Cap Fund,3000,70.82,42.3609
TXN006083,INV0507,2025-11-01,F002,Parag Parikh Flexi Cap Fund,3000,101.46,29.5683
TXN006084,INV0507,2025-12-01,F002,Parag Parikh Flexi Cap Fund,3000,88.78,33.7914
TXN006085,INV0508,2025-01-01,F001,SBI Bluechip Fund,3000,43.67,68.697
TXN006086,INV0508,2025-02-01,F001,SBI Bluechip Fund,3000,115.33,26.0123
TXN006087,INV0508,2025-03-01,F001,SBI Bluechip Fund,3000,141.44,21.2104
TXN006088,INV0508,2025-04-01,F001,SBI Bluechip Fund,3000,57.9,51.8135
TXN006089,INV0508,2025-05-01,F001,SBI Bluechip Fund,3000,56.24,53.3428
TXN006090,INV0508,2025-06-01,F001,SBI Bluechip Fund,3000,112.07,26.769
TXN006091,INV0508,2025-07-01,F001,SBI Bluechip Fund,3000,168.34,17.8211
TXN006092,INV0508,2025-08-01,F001,SBI Bluechip Fund,3000,62.36,48.1078
TXN006093,INV0508,2025-09-01,F001,SBI Bluechip Fund,3000,137.53,21.8134
TXN006094,INV0508,2025-10-01,F001,SBI Bluechip Fund,3000,74.87,40.0695
TXN006095,INV0508,2025-11-01,F001,SBI Bluechip Fund,3000,152.88,19.6232
TXN006096,INV0508,2025-12-01,F001,SBI Bluechip Fund,3000,144.02,20.8304
TXN006097,INV0509,2025-01-01,F003,Nippon India Small Cap Fund,15000,68.57,218.7546
TXN006098,INV0509,2025-02-01,F003,Nippon India Small Cap Fund,15000,69.42,216.0761
TXN006099,INV0509,2025-03-01,F003,Nippon India Small Cap Fund,15000,152.21,98.5481
TXN006100,INV0509,2025-04-01,F003,Nippon India Small Cap Fund,15000,86.01,174.3983
TXN006101,INV0509,2025-05-01,F003,Nippon India Small Cap Fund,15000,133.56,112.3091
TXN006102,INV0509,2025-06-01,F003,Nippon India Small Cap Fund,15000,155.23,96.6308
TXN006103,INV0509,2025-07-01,F003,Nippon India Small Cap Fund,15000,63.51,236.1833
TXN006104,INV0509,2025-08-01,F003,Nippon India Small Cap Fund,15000,146.01,102.7327
TXN006105,INV0509,2025-09-01,F003,Nippon India Small Cap Fund,15000,79.76,188.0642
TXN006106,INV0509,2025-10-01,F003,Nippon India Small Cap Fund,15000,47.51,315.723
TXN006107,INV0509,2025-11-01,F003,Nippon India Small Cap Fund,15000,86.46,173.4906
TXN006108,INV0509,2025-12-01,F003,Nippon India Small Cap Fund,15000,172.32,87.0474
TXN006109,INV0510,2025-01-01,F005,HDFC Mid-Cap Opportunities,10000,101.24,98.7752
TXN006110,INV0510,2025-02-01,F005,HDFC Mid-Cap Opportunities,10000,146.78,68.1292
TXN006111,INV0510,2025-03-01,F005,HDFC Mid-Cap Opportunities,10000,82.13,121.7582
TXN006112,INV0510,2025-04-01,F005,HDFC Mid-Cap Opportunities,10000,95.66,104.5369
TXN006113,INV0510,2025-05-01,F005,HDFC Mid-Cap Opportunities,10000,61.68,162.1271
TXN006114,INV0510,2025-06-01,F005,HDFC Mid-Cap Opportunities,10000,144.74,69.0894
TXN006115,INV0510,2025-07-01,F005,HDFC Mid-Cap Opportunities,10000,83.22,120.1634
TXN006116,INV0510,2025-08-01,F005,HDFC Mid-Cap Opportunities,10000,135.28,73.9208
TXN006117,INV0510,2025-09-01,F005,HDFC Mid-Cap Opportunities,10000,138.25,72.3327
TXN006118,INV0510,2025-10-01,F005,HDFC Mid-Cap Opportunities,10000,91.47,109.3255
TXN006119,INV0510,2025-11-01,F005,HDFC Mid-Cap Opportunities,10000,177.96,56.1924
TXN006120,INV0510,2025-12-01,F005,HDFC Mid-Cap Opportunities,10000,137.83,72.5531
TXN006121,INV0511,2025-01-01,F003,Nippon India Small Cap Fund,3000,79.62,37.679
TXN006122,INV0511,2025-02-01,F003,Nippon India Small Cap Fund,3000,45.24,66.313
TXN006123,INV0511,2025-03-01,F003,Nippon India Small Cap Fund,3000,106.82,28.0846
TXN006124,INV0511,2025-04-01,F003,Nippon India Small Cap Fund,3000,165.59,18.117
TXN006125,INV0511,2025-05-01,F003,Nippon India Small Cap Fund,3000,49.97,60.036
TXN006126,INV0511,2025-06-01,F003,Nippon India Small Cap Fund,3000,108.94,27.5381
TXN006127,INV0511,2025-07-01,F003,Nippon India Small Cap Fund,3000,50.83,59.0203
TXN006128,INV0511,2025-08-01,F003,Nippon India Small Cap Fund,3000,136.68,21.9491
TXN006129,INV0511,2025-09-01,F003,Nippon India Small Cap Fund,3000,167.66,17.8934
TXN006130,INV0511,2025-10-01,F003,Nippon India Small Cap Fund,3000,115.46,25.983
TXN006131,INV0511,2025-11-01,F003,Nippon India Small Cap Fund,3000,84.03,35.7015
TXN006132,INV0511,2025-12-01,F003,Nippon India Small Cap Fund,3000,174.28,17.2137
TXN006133,INV0512,2025-01-01,F001,SBI Bluechip Fund,7500,125.92,59.5616
TXN006134,INV0512,2025-02-01,F001,SBI Bluechip Fund,7500,62.94,119.1611
TXN006135,INV0512,2025-03-01,F001,SBI Bluechip Fund,7500,99.64,75.271
TXN006136,INV0512,2025-04-01,F001,SBI Bluechip Fund,7500,95.83,78.2636
TXN006137,INV0512,2025-05-01,F001,SBI Bluechip Fund,7500,52.88,141.8306
TXN006138,INV0512,2025-06-01,F001,SBI Bluechip Fund,7500,166.78,44.9694
TXN006139,INV0512,2025-07-01,F001,SBI Bluechip Fund,7500,162.22,46.2335
TXN006140,INV0512,2025-08-01,F001,SBI Bluechip Fund,7500,127.63,58.7636
TXN006141,INV0512,2025-09-01,F001,SBI Bluechip Fund,7500,148.63,50.4609
TXN006142,INV0512,2025-10-01,F001,SBI Bluechip Fund,7500,53.77,139.483
TXN006143,INV0512,2025-11-01,F001,SBI Bluechip Fund,7500,160.68,46.6766
TXN006144,INV0512,2025-12-01,F001,SBI Bluechip Fund,7500,93.69,80.0512
TXN006145,INV0513,2025-01-01,F002,Parag Parikh Flexi Cap Fund,5000,97.56,51.2505
TXN006146,INV0513,2025-02-01,F002,Parag Parikh Flexi Cap Fund,5000,171.38,29.1749
TXN006147,INV0513,2025-03-01,F002,Parag Parikh Flexi Cap Fund,5000,152.51,32.7847
TXN006148,INV0513,2025-04-01,F002,Parag Parikh Flexi Cap Fund,5000,176.55,28.3206
TXN006149,INV0513,2025-05-01,F002,Parag Parikh Flexi Cap Fund,5000,49.65,100.7049
TXN006150,INV0513,2025-06-01,F002,Parag Parikh Flexi Cap Fund,5000,140.57,35.5695
TXN006151,INV0513,2025-07-01,F002,Parag Parikh Flexi Cap Fund,5000,67.58,73.9864
TXN006152,INV0513,2025-08-01,F002,Parag Parikh Flexi Cap Fund,5000,125.33,39.8947
TXN006153,INV0513,2025-09-01,F002,Parag Parikh Flexi Cap Fund,5000,109.85,45.5166
TXN006154,INV0513,2025-10-01,F002,Parag Parikh Flexi Cap Fund,5000,160.97,31.0617
TXN006155,INV0513,2025-11-01,F002,Parag Parikh Flexi Cap Fund,5000,88.06,56.7795
TXN006156,INV0513,2025-12-01,F002,Parag Parikh Flexi Cap Fund,5000,134.62,37.1416
TXN006157,INV0514,2025-01-01,F001,SBI Bluechip Fund,5000,145.69,34.3194
TXN006158,INV0514,2025-02-01,F001,SBI Bluechip Fund,5000,152.68,32.7482
TXN006159,INV0514,2025-03-01,F001,SBI Bluechip Fund,5000,146.86,34.046
TXN006160,INV0514,2025-04-01,F001,SBI Bluechip Fund,5000,127.61,39.1819
TXN006161,INV0514,2025-05-01,F001,SBI Bluechip Fund,5000,94.32,53.011
TXN006162,INV0514,2025-06-01,F001,SBI Bluechip Fund,5000,169.44,29.509
TXN006163,INV0514,2025-07-01,F001,SBI Bluechip Fund,5000,90.53,55.2303
TXN006164,INV0514,2025-08-01,F001,SBI Bluechip Fund,5000,62.47,80.0384
TXN006165,INV0514,2025-09-01,F001,SBI Bluechip Fund,5000,171.78,29.107
TXN006166,INV0514,2025-10-01,F001,SBI Bluechip Fund,5000,49.29,101.4405
TXN006167,INV0514,2025-11-01,F001,SBI Bluechip Fund,5000,100.01,49.995
TXN006168,INV0514,2025-12-01,F001,SBI Bluechip Fund,5000,93.63,53.4017
TXN006169,INV0515,2025-01-01,F002,Parag Parikh Flexi Cap Fund,7500,133.58,56.1461
TXN006170,INV0515,2025-02-01,F002,Parag Parikh Flexi Cap Fund,7500,152.73,49.1063
TXN006171,INV0515,2025-03-01,F002,Parag Parikh Flexi Cap Fund,7500,113.42,66.1259
TXN006172,INV0515,2025-04-01,F002,Parag Parikh Flexi Cap Fund,7500,54.08,138.6834
TXN006173,INV0515,2025-05-01,F002,Parag Parikh Flexi Cap Fund,7500,89.94,83.3889
TXN006174,INV0515,2025-06-01,F002,Parag Parikh Flexi Cap Fund,7500,58.43,128.3587
TXN006175,INV0515,2025-07-01,F002,Parag Parikh Flexi Cap Fund,7500,63.7,117.7394
TXN006176,INV0515,2025-08-01,F002,Parag Parikh Flexi Cap Fund,7500,42.87,174.9475
TXN006177,INV0515,2025-09-01,F002,Parag Parikh Flexi Cap Fund,7500,108.77,68.9528
TXN006178,INV0515,2025-10-01,F002,Parag Parikh Flexi Cap Fund,7500,56.72,132.2285
TXN006179,INV0515,2025-11-01,F002,Parag Parikh Flexi Cap Fund,7500,147.42,50.8751
TXN006180,INV0515,2025-12-01,F002,Parag Parikh Flexi Cap Fund,7500,73.47,102.0825
TXN006181,INV0516,2025-01-01,F003,Nippon India Small Cap Fund,2000,112.4,17.7936
TXN006182,INV0516,2025-02-01,F003,Nippon India Small Cap Fund,2000,134.96,14.8192
TXN006183,INV0516,2025-03-01,F003,Nippon India Small Cap Fund,2000,70.07,28.5429
TXN006184,INV0516,2025-04-01,F003,Nippon India Small Cap Fund,2000,66.18,30.2206
TXN006185,INV0516,2025-05-01,F003,Nippon India Small Cap Fund,2000,150.31,13.3058
TXN006186,INV0516,2025-06-01,F003,Nippon India Small Cap Fund,2000,132.71,15.0705
TXN006187,INV0516,2025-07-01,F003,Nippon India Small Cap Fund,2000,131.01,15.266
TXN006188,INV0516,2025-08-01,F003,Nippon India Small Cap Fund,2000,164.65,12.147
TXN006189,INV0516,2025-09-01,F003,Nippon India Small Cap Fund,2000,165.24,12.1036
TXN006190,INV0516,2025-10-01,F003,Nippon India Small Cap Fund,2000,70.28,28.4576
TXN006191,INV0516,2025-11-01,F003,Nippon India Small Cap Fund,2000,49.36,40.5186
TXN006192,INV0516,2025-12-01,F003,Nippon India Small Cap Fund,2000,136.27,14.6767
TXN006193,INV0517,2025-01-01,F002,Parag Parikh Flexi Cap Fund,7500,136.58,54.9129
TXN006194,INV0517,2025-02-01,F002,Parag Parikh Flexi Cap Fund,7500,55.36,135.4769
TXN006195,INV0517,2025-03-01,F002,Parag Parikh Flexi Cap Fund,7500,104.38,71.8528
TXN006196,INV0517,2025-04-01,F002,Parag Parikh Flexi Cap Fund,7500,146.76,51.1038
TXN006197,INV0517,2025-05-01,F002,Parag Parikh Flexi Cap Fund,7500,78.47,95.5779
TXN006198,INV0517,2025-06-01,F002,Parag Parikh Flexi Cap Fund,7500,140.6,53.3428
TXN006199,INV0517,2025-07-01,F002,Parag Parikh Flexi Cap Fund,7500,53.45,140.3181
TXN006200,INV0517,2025-08-01,F002,Parag Parikh Flexi Cap Fund,7500,146.76,51.1038
TXN006201,INV0517,2025-09-01,F002,Parag Parikh Flexi Cap Fund,7500,164.56,45.5761
TXN006202,INV0517,2025-10-01,F002,Parag Parikh Flexi Cap Fund,7500,50.11,149.6707
TXN006203,INV0517,2025-11-01,F002,Parag Parikh Flexi Cap Fund,7500,167.94,44.6588
TXN006204,INV0517,2025-12-01,F002,Parag Parikh Flexi Cap Fund,7500,46.34,161.8472
TXN006205,INV0518,2025-01-01,F003,Nippon India Small Cap Fund,10000,115.42,86.6401
TXN006206,INV0518,2025-02-01,F003,Nippon India Small Cap Fund,10000,41.03,243.7241
TXN006207,INV0518,2025-03-01,F003,Nippon India Small Cap Fund,10000,108.3,92.3361
TXN006208,INV0518,2025-04-01,F003,Nippon India Small Cap Fund,10000,133.9,74.6826
TXN006209,INV0518,2025-05-01,F003,Nippon India Small Cap Fund,10000,110.45,90.5387
TXN006210,INV0518,2025-06-01,F003,Nippon India Small Cap Fund,10000,104.46,95.7304
TXN006211,INV0518,2025-07-01,F003,Nippon India Small Cap Fund,10000,85.04,117.5917
TXN006212,INV0518,2025-08-01,F003,Nippon India Small Cap Fund,10000,108.04,92.5583
TXN006213,INV0518,2025-09-01,F003,Nippon India Small Cap Fund,10000,79.97,125.0469
TXN006214,INV0518,2025-10-01,F003,Nippon India Small Cap Fund,10000,137.52,72.7167
TXN006215,INV0518,2025-11-01,F003,Nippon India Small Cap Fund,10000,68.5,145.9854
TXN006216,INV0518,2025-12-01,F003,Nippon India Small Cap Fund,10000,112.01,89.2777
TXN006217,INV0519,2025-01-01,F005,HDFC Mid-Cap Opportunities,7500,151.15,49.6196
TXN006218,INV0519,2025-02-01,F005,HDFC Mid-Cap Opportunities,7500,87.18,86.0289
TXN006219,INV0519,2025-03-01,F005,HDFC Mid-Cap Opportunities,7500,144.85,51.7777
TXN006220,INV0519,2025-04-01,F005,HDFC Mid-Cap Opportunities,7500,101.77,73.6956
TXN006221,INV0519,2025-05-01,F005,HDFC Mid-Cap Opportunities,7500,102.28,73.3281
TXN006222,INV0519,2025-06-01,F005,HDFC Mid-Cap Opportunities,7500,132.99,56.3952
TXN006223,INV0519,2025-07-01,F005,HDFC Mid-Cap Opportunities,7500,52.8,142.0455
TXN006224,INV0519,2025-08-01,F005,HDFC Mid-Cap Opportunities,7500,139.63,53.7134
TXN006225,INV0519,2025-09-01,F005,HDFC Mid-Cap Opportunities,7500,42.42,176.8034
TXN006226,INV0519,2025-10-01,F005,HDFC Mid-Cap Opportunities,7500,126.96,59.0737
TXN006227,INV0519,2025-11-01,F005,HDFC Mid-Cap Opportunities,7500,112.66,66.572
TXN006228,INV0519,2025-12-01,F005,HDFC Mid-Cap Opportunities,7500,68.7,109.1703
TXN006229,INV0520,2025-01-01,F001,SBI Bluechip Fund,7500,113.92,65.8357
TXN006230,INV0520,2025-02-01,F001,SBI Bluechip Fund,7500,150.32,49.8936
